ID_Ipec,fator_ponderacao,sexo,idade,faixa_idade,estado,municipio,COND,regiao,classe_economica,alfabetizado,escolaridade,raca,religiao,grau,raca,religiao,orientacao_politica_esquerda_direita_centro,nivel_preocupacao_meio_ambiente,conhecimento_aquecimento_global,associacao_aquecimento_global,opiniao_aquecimento_global_ocorrendo,causa_principal_aquecimento_global,percepcao_diminuicao_chuvas,percepcao_aumento_chuvas,percepcao_aumento_desastres_ambientais,percepcao_aumento_poluicao_ar,percepcao_aumento_temperatura,percepcao_aumento_conta_energia,percepcao_aumento_preco_alimentos,acha_diminuicao_chuvas_por_aquecimento,acha_aumento_chuvas_por_aquecimento,acha_mais_desastres_por_aquecimento,acha_aumento_poluicao_por_aquecimento,acha_aumento_temperatura_por_aquecimento,acha_aumento_conta_energia_por_aquecimento,acha_aumento_preco_alimentos_por_aquecimento,opiniao_sobre_visao_cientistas_aquecimento,percepcao_prejuizo_geracoes_futuras,percepcao_prejuizo_pessoal_familia,P1_2_3,principal_contribuidor_resolucao_mudancas_climaticas,segundo_contribuidor_resolucao_mudancas_climaticas,terceiro_contribuidor_resolucao_mudancas_climaticas,costuma_separar_lixo_reciclagem,utiliza_energia_solar_ou_nao_poluente,evita_produtos_prejudiciais_ambiente,participou_manifestacao_mudanca_climatica,votou_politico_propostas_meio_ambiente,doacao_instituicoes_meio_ambiente,compartilhou_info_defesa_meio_ambiente,ouviu_falar_queimadas_amazonia,opiniao_causa_queimadas_amazonia,primeiro_responsavel_queimadas_amazonia,segundo_responsavel_queimadas_amazonia,terceiro_responsavel_queimadas_amazonia,percepcao_mudanca_queimadas_amazonia_10anos,opiniao_desmatamento_prejudica_vida_local,opiniao_desmatamento_ameaca_clima_planeta,opiniao_desmatamento_prejudica_imagem_brasil,opiniao_desmatamento_prejudica_comercio_brasil,opiniao_desmatamento_necessario_economia,opiniao_criacao_ministerio_povos_originarios,opiniao_demarcacao_terras_indigenas,opiniao_indios_protegem_florestas,opiniao_financiamento_externo_preservacao_amazonia,comparacao_governo_lula_bolsonaro_meio_ambiente,informacao_principalmente_tv_aberta,informacao_principalmente_jornal_revista_impressos,informacao_principalmente_sites_internet,informacao_principalmente_redes_sociais,informacao_principalmente_radio,informacao_principalmente_whatsapp,informacao_principalmente_tv_paga,informacao_principalmente_conversas_com_outros,informacao_desmatamento_tv_aberta,informacao_desmatamento_jornal_revista_impressos,informacao_desmatamento_sites_internet,informacao_desmatamento_redes_sociais,informacao_desmatamento_radio,informacao_desmatamento_whatsapp,informacao_desmatamento_tv_paga,informacao_desmatamento_conversas_com_outros,uso_internet_ultimos_3_meses,uso_internet_computador_mesa_ultimos_3_meses,uso_internet_notebook_ultimos_3_meses,uso_internet_tablet_ultimos_3_meses,uso_internet_celular_ultimos_3_meses,uso_internet_videogame_ultimos_3_meses,uso_internet_televisao_ultimos_3_meses,tipo_conexao_internet_celular_3G_4G,tipo_conexao_internet_celular_wifi,origem_agua_domicilio,condicao_trecho_rua_domicilio,grau_instrucao_chefe_familia,,,,,,,,
41335029,"2,146781",Masculino,26,25 a 34 anos,SP,SÃO PAULO,Capital RM,Sudeste,C1,Sim,3ª série (ou 4º ano do Fundamental,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Analfabeto/Saber ler/Primário,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Mais à direita,Preocupado(a),Nada,UMA PALAVRA,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Os governos,Empresas e indústrias,As ONGs de meio ambiente,Não,Não,Não,Não,Não,Não,Não,Sim,Por ação humana,Políticos,Grandes produtores rurais,Outros responsáveis,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Pior,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,,Sim,Sim,Sim,Não,Sim,,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41335068,"1,702357",Feminino,43,35 a 44 anos,SP,SÃO PAULO,Capital RM,Sudeste,DE,Sim,3ª série do Ensino Médio,Parda,Católica Apostólica Romana,Colegial,Parda,Católica Apostólica Romana,Não sabe,Muito preocupado(a),Um pouco,SOL,Sim,Ambos (Esp.),Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,As ONGs de meio ambiente,Os cidadãos,Sim,Não,Não,Não,Não,Não,Não,Sim,Por ação humana,Garimpeiros,Madeireiros,Pequenos agricultores,Aumentaram,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda em parte,Discorda em parte,Não sabe,Não sabe,Concorda em parte,Concorda em parte,Não sabe,Não,Não,Não,Não,Sim,Sim,Não,Sim,,,,,Sim,Não,,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41335089,"1,952238",Masculino,61,60 anos ou +,SP,SÃO PAULO,Capital RM,Sudeste,DE,Sim,6ª série ou 7º ano do Fundamental,Parda,Católica Apostólica Romana,Ginásio,Parda,Católica Apostólica Romana,Não sabe,Preocupado(a),Um pouco,ESTÁ PÉSSIMO,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,Os cidadãos,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Por ação humana,Garimpeiros,Madeireiros,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Rede Geral de distribuição,Terra/Cascalho,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41335124,"1,268144",Feminino,31,25 a 34 anos,SP,SÃO PAULO,Capital RM,Sudeste,C1,Sim,8ª série ou 9º ano do Fundamental,Parda,Católica Apostólica Romana,Ginásio,Parda,Católica Apostólica Romana,Não sabe,Preocupado(a),Mais ou menos,NÃO SABE,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,As ONGs de meio ambiente,Empresas e indústrias,Sim,Não,Não,Não,Não,Não,Não,Sim,Por ação humana,Garimpeiros,Políticos,Madeireiros,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,,,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41335149,"1,081181",Feminino,52,45 a 59 anos,SP,SÃO PAULO,Capital RM,Sudeste,C2,Sim,8ª série ou 9º ano do Fundamental,Parda,Católica Apostólica Romana,Ginásio,Parda,Católica Apostólica Romana,Mais à direita,Muito preocupado(a),Nada,NÃO SABE,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não sabe,Não,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Os governos,As ONGs de meio ambiente,Sim,Não,Sim,Não,Não,Não,Não,Sim,Por ação humana,Madeireiros,Garimpeiros,Pequenos agricultores,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Pior,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,,,Sim,,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental I completo/Fundamental II incompleto,,,,,,,,
41335285,"0,648397",Feminino,45,45 a 59 anos,SP,SÃO PAULO,Capital RM,Sudeste,B1,Sim,3ª série do Ensino Médio,Parda,Católica Apostólica Romana,Colegial,Parda,Católica Apostólica Romana,Mais à esquerda,Muito preocupado(a),Mais ou menos,CALOR,Sim,Causado principalmente pela ação humana,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Não,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Por ação humana,Pecuaristas e criadores de animais,Grandes produtores rurais,Pequenos agricultores,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda em parte,Melhor,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,,Sim,Sim,,,,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41335344,"1,436619",Feminino,23,18 a 24 anos,SP,DIADEMA,Periferia,Sudeste,C1,Sim,3ª série do Ensino Médio,Branca,Prefiro não responder,Colegial,Branca,Prefiro não responder,Não sabe,Um pouco preocupado(a),Muito,"POLUIÇÃO DO AR, OXIGÊNIO",Sim,Causado principalmente pela ação humana,Sim,Não,Não respondeu,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Não sabe,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os cidadãos,Os governos,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Por ação humana,Não sabe,,,Aumentaram,Concorda totalmente,Concorda totalmente,Não concorda nem discorda,Não concorda nem discorda,Discorda totalmente,Não concorda nem discorda,Concorda totalmente,Concorda em parte,Concorda em parte,Não sabe,Não,Não,Sim,Sim,Não,Não,Não,Sim,,,Sim,Sim,,,,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Nâo respondeu,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41335432,"2,651473",Feminino,64,60 anos ou +,SP,SÃO PAULO,Capital RM,Sudeste,DE,Sim,4ª série (ou 5º ano do Fundamental,Indígena,"Kardecista, espírita",Analfabeto/Saber ler/Primário,Indígena,"Kardecista, espírita",Mais à esquerda,Um pouco preocupado(a),Nada,CLIMA,Sim,Resultado de mudanças naturais do meio ambiente,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Não,Não,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Mais ou menos,Mais ou menos,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,As ONGs de meio ambiente,Empresas e indústrias,Não,Não,Não,Não,Não,Não,Sim,Sim,Por ação humana,Pequenos agricultores,Garimpeiros,Pecuaristas e criadores de animais,Estão iguais,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Não,Sim,Não,Não,Não,Sim,Não,Sim,,Não,,,,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Analfabeto/ Fundamental I incompleto,,,,,,,,
41335455,"1,044915",Feminino,46,45 a 59 anos,SP,SÃO PAULO,Capital RM,Sudeste,C2,Sim,3ª série do Ensino Médio,Branca,Católica Apostólica Romana,Colegial,Branca,Católica Apostólica Romana,Não respondeu,Muito preocupado(a),Mais ou menos,"SITUAÇÃO DO PLANETA EM SI, TUDO SE ACABANDO E A ÁGUA DIMINUINDO",Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Sim,Não,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,As ONGs de meio ambiente,Sim,Não,Sim,Não,Não,Não,Não,Sim,Por ação humana,Pecuaristas e criadores de animais,Madeireiros,Grandes produtores rurais,Estão iguais,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Não concorda nem discorda,Concorda em parte,Concorda em parte,Discorda totalmente,Igual,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,,Não,Sim,,Não,,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41335569,"1,044915",Feminino,47,45 a 59 anos,SP,SÃO PAULO,Capital RM,Sudeste,C1,Sim,2ª série do Ensino Médio,Preta,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Colegial,Preta,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Não sabe,Muito preocupado(a),Mais ou menos,"DESMATAMENTO, POLUIÇÃO DE RIOS, MARES, RECICLAGEM, COMBUSTÍVEL",Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Não,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Empresas e indústrias,Os governos,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Por ação humana,Madeireiros,Garimpeiros,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Não sabe,Concorda totalmente,Concorda totalmente,Concorda totalmente,Não sabe,Não,Não,Sim,Não,Sim,Não,Não,Sim,,,Sim,,Sim,,,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41335607,"0,705545",Feminino,66,60 anos ou +,SP,SANTO ANASTÁCIO,Interior,Sudeste,B2,Sim,8ª série ou 9º ano do Fundamental,Parda,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Ginásio,Parda,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Mais à direita,Preocupado(a),Um pouco,DESMATAMENTO,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Promover o crescimento econômico e a geração de empregos, mesmo que isso prejudique o meio ambiente",Os governos,Empresas e indústrias,Os cidadãos,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Por ação humana,Madeireiros,Garimpeiros,Grandes produtores rurais,Aumentaram,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda totalmente,Melhor,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,,,Não,Não,,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41335782,"1,66811",Feminino,76,60 anos ou +,SP,SÃO PAULO,Capital RM,Sudeste,DE,Sim,2ª série do Ensino Médio,Branca,Católica Apostólica Romana,Colegial,Branca,Católica Apostólica Romana,Mais à esquerda,Muito preocupado(a),Muito,FALTA DE INTERESSE NA POPULAÇÃO,Sim,Ambos (Esp.),Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Não,Sim,Não,Não,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,Os cidadãos,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Por ação humana,Madeireiros,Políticos,Outros responsáveis,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda em parte,Concorda totalmente,Concorda em parte,Concorda totalmente,Concorda totalmente,Melhor,Não,Não,Não,Não,Não,Sim,Não,Sim,,,,,,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Poço ou nascente,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41335874,"0,846675",Feminino,41,35 a 44 anos,SP,SÃO JOSÉ DOS CAMPOS,Interior,Sudeste,B2,Sim,Superior completo,Branca,É religioso mas não segue nenhuma / Agnóstico,Superior,Branca,É religioso mas não segue nenhuma / Agnóstico,Mais à esquerda,Muito preocupado(a),Mais ou menos,DESMATAMENTO,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os cidadãos,Empresas e indústrias,Os governos,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Por ação humana,Garimpeiros,Pecuaristas e criadores de animais,Grandes produtores rurais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
41336788,"1,044915",Feminino,59,45 a 59 anos,SP,CAÇAPAVA,Interior,Sudeste,C1,Sim,3ª série do Ensino Médio,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Colegial,Branca,"Protestante evangélico e pentecostal (Igreja Universal, Quadrangular, Batista, Adventista, etc.)",Mais à direita,Um pouco preocupado(a),Um pouco,MAIS QUENTE,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Os cidadãos,As ONGs de meio ambiente,Sim,Não,Não,Não,Não,Não,Não,Sim,Por ação humana,Garimpeiros,Madeireiros,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Pior,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,,,,,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41336889,"1,336998",Feminino,85,60 anos ou +,SP,CAÇAPAVA,Interior,Sudeste,C2,Sim,Superior completo,Branca,Católica Apostólica Romana,Superior,Branca,Católica Apostólica Romana,Não sabe,Muito preocupado(a),Muito,AQUECIMENTO GLOBAL/GELEIRAS CAINDO/ARVORES SEREM CORTADAS,Sim,Ambos (Esp.),Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Não,Sim,Sim,Sim,Não,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,As ONGs de meio ambiente,Sim,Não,Sim,Não,Sim,Não,Não sabe,Sim,Por ação humana,Políticos,Madeireiros,Pecuaristas e criadores de animais,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Melhor,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,,,,,,Sim,Não,Não,,,,,,,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
41337019,"0,829643",Feminino,66,60 anos ou +,SP,TREMEMBÉ,Interior,Sudeste,B1,Sim,Superior completo,Branca,"Kardecista, espírita",Superior,Branca,"Kardecista, espírita",Não sabe,Não respondeu,Não respondeu,NÃO RESPONDEU,Sim,Causado principalmente pela ação humana,Não sabe,Sim,Não sabe,Sim,Sim,Sim,Sim,,Não,,Sim,Não respondeu,Não respondeu,Não respondeu,Não respondeu,Muito,Não respondeu,Não sabe,Os cidadãos,Empresas e indústrias,Os governos,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Ambos (Esp.),,,,Não sabe,Não respondeu,Concorda em parte,Não respondeu,Discorda totalmente,Discorda totalmente,Não respondeu,Não respondeu,Concorda em parte,Discorda totalmente,Não respondeu,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,,,,,,,,Sim,Sim,Não,Não,Nâo respondeu,Nâo respondeu,Nâo respondeu,,,Rede Geral de distribuição,Asfaltada/Pavimentada,Superior completo,,,,,,,,
41337060,"2,204855",Masculino,24,18 a 24 anos,SP,SÃO SEBASTIÃO,Interior,Sudeste,C2,Sim,3ª série do Ensino Médio,Parda,"Protestante não evangélico (Calvinista, Luterano, Metodista, Anglicano, etc)",Colegial,Parda,"Protestante não evangélico (Calvinista, Luterano, Metodista, Anglicano, etc)",Mais à direita,Muito preocupado(a),Muito,INCÊNDIOS,Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,As ONGs de meio ambiente,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Por ação humana,Garimpeiros,Pecuaristas e criadores de animais,Indígenas,Aumentaram,Concorda totalmente,Discorda em parte,Concorda em parte,Concorda em parte,Discorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,Concorda em parte,Igual,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,,Sim,Sim,,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Rede Geral de distribuição,Asfaltada/Pavimentada,Fundamental completo/ Médio incompleto,,,,,,,,
41337376,"1,316916",Masculino,46,45 a 59 anos,SP,SÃO JOSÉ DOS CAMPOS,Interior,Sudeste,C1,Sim,3ª série do Ensino Médio,Branca,"Kardecista, espírita",Colegial,Branca,"Kardecista, espírita",Mais à direita,Um pouco preocupado(a),Um pouco,CLIMA EM SI,Sim,Ambos (Esp.),Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Os cientistas discordam muito entre eles sobre se o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Empresas e indústrias,Os governos,Os cidadãos,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Ambos (Esp.),,,,Diminuíram,Concorda em parte,Concorda em parte,Discorda totalmente,Discorda em parte,Discorda em parte,Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Pior,Não,Não,Sim,Sim,Não,Sim,Não,Sim,,,Sim,Não,,Não,,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41337472,"1,025108",Masculino,29,25 a 34 anos,SP,SÃO JOSÉ DOS CAMPOS,Interior,Sudeste,B2,Sim,Superior completo,Branca,Católica Apostólica Romana,Superior,Branca,Católica Apostólica Romana,Mais à direita,Preocupado(a),Muito,"CLIMA DESCONTROLADO, CALOR",Sim,Causado principalmente pela ação humana,Não,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",Os governos,Empresas e indústrias,As ONGs de meio ambiente,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Por ação humana,Pecuaristas e criadores de animais,Pequenos agricultores,Políticos,Aumentaram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,Melhor,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Asfaltada/Pavimentada,Médio completo/ Superior incompleto,,,,,,,,
41338474,"1,660899",Feminino,50,45 a 59 anos,SP,MONGAGUÁ,Interior,Sudeste,C2,Não,,Branca,Católica Apostólica Romana,Analfabeto/Saber ler/Primário,Branca,Católica Apostólica Romana,No centro,Muito preocupado(a),Muito,QUEIMADAS,Sim,Causado principalmente pela ação humana,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,A maior parte dos cientistas acha que o aquecimento global está acontecendo,Muito,Muito,"Proteger o meio ambiente, mesmo que isso signifique menos crescimento econômico e menos empregos",As ONGs de meio ambiente,Os governos,Empresas e indústrias,Sim,Não,Não,Não,Não,Não,Sim,Sim,"Por mudanças naturais no meio ambiente, que deixam a floresta mais seca em algumas épocas do ano",,,,Diminuíram,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,Concorda totalmente,Concorda totalmente,Igual,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,,Não,Sim,Sim,Não,,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Rede Geral de distribuição,Terra/Cascalho,Analfabeto/ Fundamental I incompleto,,,,,,,,
